URI,ASN,IP Prefix,Max Length,Not Before,Not After
"rsync://repository.lacnic.net/rpki/lacnic/0087bd28-3983-4a3e-8201-336dc0e25dc2/b4c1d1fdaae46c02cd7300347cff65694712d076.roa",AS262174,179.0.0.0/23,24,2013-09-12 03:00:00,2015-09-12 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/0087bd28-3983-4a3e-8201-336dc0e25dc2/b4c1d1fdaae46c02cd7300347cff65694712d076.roa",AS262174,200.61.254.0/23,24,2013-09-12 03:00:00,2015-09-12 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/9faf3eef-a8f0-4196-9a18-8251a070dd9e/50bdefdcd302240480874f251a8f40815df04ac6.roa",AS27947,200.6.87.0/24,24,2013-09-05 03:00:00,2015-09-05 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/9faf3eef-a8f0-4196-9a18-8251a070dd9e/50bdefdcd302240480874f251a8f40815df04ac6.roa",AS27947,2803:8a00::/32,32,2013-09-05 03:00:00,2015-09-05 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/9faf3eef-a8f0-4196-9a18-8251a070dd9e/54e7565f142e82882c83c779945a91d537fa1cce.roa",AS26124,200.6.80.0/21,24,2013-03-21 03:00:00,2015-03-21 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/9faf3eef-a8f0-4196-9a18-8251a070dd9e/54e7565f142e82882c83c779945a91d537fa1cce.roa",AS26124,2803:8a00::/32,32,2013-03-21 03:00:00,2015-03-21 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/e54aad35-c03a-4e6e-a67d-d32ca9a678d0/955534cc069a3d3ad1edc628547b5370de5fbe15.roa",AS3790,200.59.22.0/23,24,2013-03-21 16:22:32,2018-03-21 16:22:32
"rsync://repository.lacnic.net/rpki/lacnic/e54aad35-c03a-4e6e-a67d-d32ca9a678d0/b37c798ad02e87621b2503ebdda3955d752d8911.roa",AS262149,2800:640::/32,32,2013-03-21 16:22:32,2018-03-21 16:22:32
"rsync://repository.lacnic.net/rpki/lacnic/e54aad35-c03a-4e6e-a67d-d32ca9a678d0/d9a2c9714174a9ca4d1d5dff17a749187932fa1b.roa",AS262149,200.59.16.0/23,24,2013-03-21 16:22:32,2018-03-21 16:22:32
"rsync://repository.lacnic.net/rpki/lacnic/e54aad35-c03a-4e6e-a67d-d32ca9a678d0/d9a2c9714174a9ca4d1d5dff17a749187932fa1b.roa",AS262149,200.59.18.0/23,24,2013-03-21 16:22:32,2018-03-21 16:22:32
"rsync://repository.lacnic.net/rpki/lacnic/e54aad35-c03a-4e6e-a67d-d32ca9a678d0/d9a2c9714174a9ca4d1d5dff17a749187932fa1b.roa",AS262149,200.59.20.0/23,24,2013-03-21 16:22:32,2018-03-21 16:22:32
"rsync://repository.lacnic.net/rpki/lacnic/ff7dd95b-48bc-401f-a95c-391422f69fc6/e178294d90882e6ab8ab79338d46d60c120f2daf.roa",AS3549,181.225.80.0/21,21,2013-09-16 03:00:00,2015-09-16 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/09c37381-c5b5-4639-a852-8ac80455c432/5e8a988dda591690a1be8544f989939378c19452.roa",AS30689,186.190.243.0/24,24,2013-09-12 03:00:00,2015-09-12 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/09c37381-c5b5-4639-a852-8ac80455c432/bf725bb44f4c33f45c65b8ddaffebe89231e7756.roa",AS26505,186.190.240.0/20,20,2013-09-12 03:00:00,2015-09-12 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/09c37381-c5b5-4639-a852-8ac80455c432/bf725bb44f4c33f45c65b8ddaffebe89231e7756.roa",AS26505,200.124.128.0/20,20,2013-09-12 03:00:00,2015-09-12 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/09c37381-c5b5-4639-a852-8ac80455c432/bf725bb44f4c33f45c65b8ddaffebe89231e7756.roa",AS26505,200.124.144.0/20,24,2013-09-12 03:00:00,2015-09-12 03:00:00
"rsync://repository.lacnic.net/rpki/lacnic/4d327575-a35a-4d92-933b-764cbc93f177/0d9a75047a84ec9b81a31f7a0675a477f1f77f20.roa",AS27960,179.60.96.0/20,21,2013-09-13 03:00:00,2015-09-13 03:00:00
